province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
海南,2025,综合,本科批,480,656.0,656,101,4584,4484-4584
海南,2025,综合,本科批,480,655.0,655,97,4681,4585-4681
海南,2025,综合,本科批,480,654.0,654,87,4768,4682-4768
海南,2025,综合,本科批,480,653.0,653,88,4856,4769-4856
海南,2025,综合,本科批,480,652.0,652,107,4963,4857-4963
海南,2025,综合,本科批,480,651.0,651,88,5051,4964-5051
海南,2025,综合,本科批,480,650.0,650,113,5164,5052-5164
海南,2025,综合,本科批,480,649.0,649,105,5269,5165-5269
海南,2025,综合,本科批,480,648.0,648,87,5356,5270-5356
海南,2025,综合,本科批,480,647.0,647,113,5469,5357-5469
海南,2025,综合,本科批,480,646.0,646,103,5572,5470-5572
海南,2025,综合,本科批,480,645.0,645,91,5663,5573-5663
海南,2025,综合,本科批,480,644.0,644,105,5768,5664-5768
海南,2025,综合,本科批,480,643.0,643,136,5904,5769-5904
海南,2025,综合,本科批,480,642.0,642,106,6010,5905-6010
海南,2025,综合,本科批,480,641.0,641,119,6129,6011-6129
海南,2025,综合,本科批,480,640.0,640,109,6238,6130-6238
海南,2025,综合,本科批,480,639.0,639,111,6349,6239-6349
海南,2025,综合,本科批,480,638.0,638,116,6465,6350-6465
海南,2025,综合,本科批,480,637.0,637,115,6580,6466-6580
海南,2025,综合,本科批,480,636.0,636,117,6697,6581-6697
海南,2025,综合,本科批,480,635.0,635,123,6820,6698-6820
海南,2025,综合,本科批,480,634.0,634,114,6934,6821-6934
海南,2025,综合,本科批,480,633.0,633,115,7049,6935-7049
海南,2025,综合,本科批,480,632.0,632,129,7178,7050-7178
海南,2025,综合,本科批,480,631.0,631,144,7322,7179-7322
海南,2025,综合,本科批,480,630.0,630,121,7443,7323-7443
海南,2025,综合,本科批,480,629.0,629,135,7578,7444-7578
