province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
重庆,2025,物理类,专科批,180,335.0,335,196,129955,129760-129955
重庆,2025,物理类,专科批,180,334.0,334,165,130120,129956-130120
重庆,2025,物理类,专科批,180,333.0,333,170,130290,130121-130290
重庆,2025,物理类,专科批,180,332.0,332,180,130470,130291-130470
重庆,2025,物理类,专科批,180,331.0,331,164,130634,130471-130634
重庆,2025,物理类,专科批,180,330.0,330,168,130802,130635-130802
重庆,2025,物理类,专科批,180,329.0,329,162,130964,130803-130964
重庆,2025,物理类,专科批,180,328.0,328,168,131132,130965-131132
重庆,2025,物理类,专科批,180,327.0,327,154,131286,131133-131286
重庆,2025,物理类,专科批,180,326.0,326,166,131452,131287-131452
重庆,2025,物理类,专科批,180,325.0,325,152,131604,131453-131604
重庆,2025,物理类,专科批,180,324.0,324,171,131775,131605-131775
重庆,2025,物理类,专科批,180,323.0,323,134,131909,131776-131909
重庆,2025,物理类,专科批,180,322.0,322,145,132054,131910-132054
重庆,2025,物理类,专科批,180,321.0,321,141,132195,132055-132195
重庆,2025,物理类,专科批,180,320.0,320,153,132348,132196-132348
重庆,2025,物理类,专科批,180,319.0,319,150,132498,132349-132498
重庆,2025,物理类,专科批,180,318.0,318,147,132645,132499-132645
重庆,2025,物理类,专科批,180,317.0,317,139,132784,132646-132784
重庆,2025,物理类,专科批,180,316.0,316,132,132916,132785-132916
重庆,2025,物理类,专科批,180,315.0,315,139,133055,132917-133055
重庆,2025,物理类,专科批,180,314.0,314,150,133205,133056-133205
重庆,2025,物理类,专科批,180,313.0,313,146,133351,133206-133351
重庆,2025,物理类,专科批,180,312.0,312,136,133487,133352-133487
重庆,2025,物理类,专科批,180,311.0,311,120,133607,133488-133607
重庆,2025,物理类,专科批,180,310.0,310,118,133725,133608-133725
重庆,2025,物理类,专科批,180,309.0,309,142,133867,133726-133867
重庆,2025,物理类,专科批,180,308.0,308,135,134002,133868-134002
重庆,2025,物理类,专科批,180,307.0,307,121,134123,134003-134123
重庆,2025,物理类,专科批,180,306.0,306,122,134245,134124-134245
重庆,2025,物理类,专科批,180,305.0,305,117,134362,134246-134362
重庆,2025,物理类,专科批,180,304.0,304,111,134473,134363-134473
重庆,2025,物理类,专科批,180,303.0,303,103,134576,134474-134576
重庆,2025,物理类,专科批,180,302.0,302,128,134704,134577-134704
重庆,2025,物理类,专科批,180,301.0,301,114,134818,134705-134818
重庆,2025,物理类,专科批,180,300.0,300,120,134938,134819-134938
重庆,2025,物理类,专科批,180,299.0,299,106,135044,134939-135044
重庆,2025,物理类,专科批,180,298.0,298,105,135149,135045-135149
重庆,2025,物理类,专科批,180,297.0,297,100,135249,135150-135249
重庆,2025,物理类,专科批,180,296.0,296,77,135326,135250-135326
重庆,2025,物理类,专科批,180,295.0,295,101,135427,135327-135427
重庆,2025,物理类,专科批,180,294.0,294,114,135541,135428-135541
重庆,2025,物理类,专科批,180,293.0,293,91,135632,135542-135632
重庆,2025,物理类,专科批,180,292.0,292,91,135723,135633-135723
重庆,2025,物理类,专科批,180,291.0,291,118,135841,135724-135841
重庆,2025,物理类,专科批,180,290.0,290,102,135943,135842-135943
重庆,2025,物理类,专科批,180,289.0,289,93,136036,135944-136036
重庆,2025,物理类,专科批,180,288.0,288,84,136120,136037-136120
重庆,2025,物理类,专科批,180,287.0,287,95,136215,136121-136215
重庆,2025,物理类,专科批,180,286.0,286,107,136322,136216-136322
重庆,2025,物理类,专科批,180,285.0,285,82,136404,136323-136404
重庆,2025,物理类,专科批,180,284.0,284,81,136485,136405-136485
重庆,2025,物理类,专科批,180,283.0,283,89,136574,136486-136574
重庆,2025,物理类,专科批,180,282.0,282,75,136649,136575-136649
重庆,2025,物理类,专科批,180,281.0,281,74,136723,136650-136723
重庆,2025,物理类,专科批,180,280.0,280,75,136798,136724-136798
重庆,2025,物理类,专科批,180,279.0,279,85,136883,136799-136883
重庆,2025,物理类,专科批,180,278.0,278,68,136951,136884-136951
重庆,2025,物理类,专科批,180,277.0,277,69,137020,136952-137020
重庆,2025,物理类,专科批,180,276.0,276,63,137083,137021-137083
重庆,2025,物理类,专科批,180,275.0,275,70,137153,137084-137153
